column_a,column_b,column_c
2290,7.736307096548285,5244100
2291,7.736743682453495,5248681
2292,7.73718007783463,5253264
2293,7.737616282857904,5257849
2294,7.738052297689316,5262436
2295,7.738488122494646,5267025
2296,7.738923757439457,5271616
2297,7.739359202689098,5276209
2298,7.739794458408701,5280804
2299,7.740229524763182,5285401
2300,7.7406644019172415,5290000
2301,7.741099090035366,5294601
2302,7.741533589281828,5299204
2303,7.741967899820685,5303809
2304,7.742402021815782,5308416
2305,7.742835955430749,5313025
2306,7.743269700829004,5317636
2307,7.7437032581737535,5322249
2308,7.744136627627991,5326864
2309,7.744569809354496,5331481
2310,7.745002803515839,5336100
2311,7.745435610274381,5340721
2312,7.7458682297922685,5345344
2313,7.746300662231439,5349969
2314,7.746732907753622,5354596
2315,7.747164966520335,5359225
2316,7.7475968386928855,5363856
2317,7.748028524432376,5368489
2318,7.748460023899697,5373124
2319,7.7488913372555315,5377761
2320,7.749322464660356,5382400
2321,7.749753406274437,5387041
2322,7.7501841622578365,5391684
2323,7.750614732770409,5396329
2324,7.751045117971802,5400976
2325,7.751475318021456,5405625
2326,7.75190533307861,5410276
2327,7.752335163302292,5414929
2328,7.752764808851328,5419584
2329,7.753194269884341,5424241
2330,7.753623546559746,5428900
2331,7.754052639035757,5433561
2332,7.754481547470383,5438224
2333,7.75491027202143,5442889
2334,7.755338812846501,5447556
2335,7.755767170102998,5452225
2336,7.756195343948118,5456896
2337,7.756623334538858,5461569
2338,7.757051142032013,5466244
2339,7.757478766584179,5470921
2340,7.757906208351747,5475600
2341,7.75833346749091,5480281
2342,7.758760544157663,5484964
2343,7.759187438507795,5489649
2344,7.759614150696903,5494336
2345,7.76004068088038,5499025
2346,7.76046702921342,5503716
2347,7.760893195851024,5508409
2348,7.761319180947987,5513104
2349,7.761744984658913,5517801
2350,7.762170607138205,5522500
2351,7.762596048540069,5527201
2352,7.763021309018518,5531904
2353,7.763446388727362,5536609
2354,7.763871287820222,5541316
2355,7.764296006450518,5546025
2356,7.764720544771477,5550736
2357,7.7651449029361315,5555449
2358,7.765569081097317,5560164
2359,7.765993079407675,5564881
2360,7.7664168980196555,5569600
2361,7.766840537085513,5574321
2362,7.767263996757308,5579044
2363,7.767687277186908,5583769
2364,7.768110378525988,5588496
2365,7.768533300926033,5593225
2366,7.768956044538332,5597956
2367,7.769378609513984,5602689
2368,7.769800996003896,5607424
2369,7.7702232041587855,5612161
2370,7.7706452341291765,5616900
2371,7.771067086065406,5621641
2372,7.771488760117616,5626384
2373,7.771910256435763,5631129
2374,7.772331575169614,5635876
2375,7.772752716468742,5640625
2376,7.773173680482536,5645376
2377,7.773594467360194,5650129
2378,7.774015077250727,5654884
2379,7.774435510302958,5659641
2380,7.77485576666552,5664400
2381,7.7752758464868625,5669161
2382,7.775695749915245,5673924
2383,7.776115477098742,5678689
2384,7.776535028185241,5683456
2385,7.776954403322442,5688225
2386,7.777373602657861,5692996
2387,7.77779262633883,5697769
2388,7.778211474512493,5702544
2389,7.77863014732581,5707321
2390,7.779048644925556,5712100
2391,7.779466967458324,5716881
2392,7.779885115070522,5721664
2393,7.780303087908373,5726449
2394,7.780720886117918,5731236
2395,7.781138509845015,5736025
2396,7.78155595923534,5740816
2397,7.781973234434385,5745609
2398,7.7823903355874595,5750404
2399,7.782807262839695,5755201
2400,7.783224016336037,5760000
2401,7.783640596221253,5764801
2402,7.784057002639929,5769604
2403,7.784473235736469,5774409
2404,7.784889295655098,5779216
2405,7.785305182539862,5784025
2406,7.785720896534624,5788836
2407,7.786136437783072,5793649
2408,7.786551806428712,5798464
2409,7.786967002614872,5803281
2410,7.787382026484701,5808100
2411,7.787796878181171,5812921
2412,7.788211557847076,5817744
2413,7.7886260656250315,5822569
2414,7.789040401657477,5827396
2415,7.789454566086673,5832225
2416,7.789868559054706,5837056
2417,7.790282380703483,5841889
2418,7.790696031174738,5846724
2419,7.791109510610028,5851561
2420,7.791522819150732,5856400
2421,7.791935956938058,5861241
2422,7.792348924113037,5866084
2423,7.792761720816526,5870929
2424,7.793174347189205,5875776
2425,7.793586803371584,5880625
2426,7.793999089503996,5885476
2427,7.794411205726601,5890329
2428,7.794823152179389,5895184
2429,7.795234929002173,5900041
2430,7.795646536334594,5904900
2431,7.796057974316123,5909761
2432,7.796469243086058,5914624
2433,7.796880342783522,5919489
2434,7.797291273547472,5924356
2435,7.79770203551669,5929225
2436,7.798112628829788,5934096
2437,7.798523053625206,5938969
2438,7.798933310041217,5943844
2439,7.79934339821592,5948721
2440,7.799753318287247,5953600
2441,7.80016307039296,5958481
2442,7.80057265467065,5963364
2443,7.8009820712577405,5968249
2444,7.8013913202914855,5973136
2445,7.801800401908973,5978025
2446,7.802209316247118,5982916
2447,7.802618063442671,5987809
2448,7.803026643632217,5992704
2449,7.803435056952168,5997601
2450,7.803843303538772,6002500
2451,7.804251383528112,6007401
2452,7.804659297056102,6012304
2453,7.8050670442584895,6017209
2454,7.805474625270857,6022116
2455,7.805882040228621,6027025
2456,7.806289289267033,6031936
2457,7.806696372521179,6036849
2458,7.80710329012598,6041764
2459,7.807510042216193,6046681
2460,7.807916628926408,6051600
2461,7.8083230503910555,6056521
2462,7.808729306744399,6061444
2463,7.809135398120538,6066369
2464,7.80954132465341,6071296
2465,7.80994708647679,6076225
2466,7.81035268372429,6081156
2467,7.810758116529357,6086089
2468,7.811163385025279,6091024
2469,7.81156848934518,6095961
2470,7.8119734296220225,6100900
2471,7.81237820598861,6105841
2472,7.812782818577581,6110784
2473,7.813187267521416,6115729
2474,7.813591552952433,6120676
2475,7.813995675002791,6125625
2476,7.814399633804487,6130576
2477,7.814803429489359,6135529
2478,7.815207062189088,6140484
2479,7.8156105320351905,6145441
2480,7.8160138391590275,6150400
2481,7.816416983691801,6155361
2482,7.8168199657645525,6160324
2483,7.817222785508166,6165289
2484,7.81762544305337,6170256
2485,7.818027938530729,6175225
2486,7.818430272070656,6180196
2487,7.818832443803404,6185169
2488,7.81923445385907,6190144
2489,7.819636302367592,6195121
2490,7.820037989458753,6200100
2491,7.820439515262181,6205081
2492,7.820840879907344,6210064
2493,7.821242083523558,6215049
2494,7.821643126239982,6220036
2495,7.822044008185619,6225025
2496,7.822444729489319,6230016
2497,7.822845290279774,6235009
2498,7.823245690685523,6240004
2499,7.823645930834952,6245001
2500,7.824046010856292,6250000
2501,7.824445930877619,6255001
2502,7.824845691026856,6260004
2503,7.8252452914317745,6265009
2504,7.825644732219989,6270016
2505,7.826044013518965,6275025
2506,7.826443135456014,6280036
2507,7.826842098158293,6285049
2508,7.827240901752812,6290064
2509,7.827639546366422,6295081
2510,7.828038032125829,6300100
2511,7.828436359157585,6305121
2512,7.828834527588089,6310144
2513,7.829232537543592,6315169
2514,7.829630389150193,6320196
2515,7.83002808253384,6325225
2516,7.830425617820331,6330256
2517,7.830822995135316,6335289
2518,7.831220214604293,6340324
2519,7.831617276352611,6345361
2520,7.832014180505469,6350400
2521,7.83241092718792,6355441
2522,7.8328075165248645,6360484
2523,7.833203948641057,6365529
2524,7.8336002236611035,6370576
2525,7.83399634170946,6375625
2526,7.8343923029104365,6380676
2527,7.834788107388194,6385729
2528,7.8351837552667485,6390784
2529,7.835579246669965,6395841
2530,7.835974581721566,6400900
2531,7.836369760545124,6405961
2532,7.836764783264067,6411024
2533,7.837159650001675,6416089
2534,7.837554360881084,6421156
2535,7.837948916025283,6426225
2536,7.8383433155571165,6431296
2537,7.838737559599282,6436369
2538,7.839131648274333,6441444
2539,7.839525581704678,6446521
2540,7.8399193600125825,6451600
2541,7.840312983320164,6456681
2542,7.8407064517494,6461764
2543,7.841099765422119,6466849
2544,7.841492924460013,6471936
2545,7.841885928984623,6477025
2546,7.842278779117352,6482116
2547,7.842671474979457,6487209
2548,7.843064016692054,6492304
2549,7.8434564043761155,6497401
2550,7.843848638152472,6502500
2551,7.844240718141811,6507601
2552,7.844632644464681,6512704
2553,7.845024417241484,6517809
2554,7.845416036592485,6522916
2555,7.845807502637805,6528025
2556,7.846198815497425,6533136
2557,7.846589975291186,6538249
2558,7.846980982138788,6543364
2559,7.847371836159788,6548481
2560,7.847762537473608,6553600
2561,7.848153086199526,6558721
2562,7.848543482456679,6563844
2563,7.848933726364071,6568969
2564,7.849323818040561,6574096
2565,7.84971375760487,6579225
2566,7.850103545175582,6584356
2567,7.8504931808711405,6589489
2568,7.850882664809852,6594624
2569,7.851271997109883,6599761
2570,7.851661177889265,6604900
2571,7.852050207265889,6610041
2572,7.85243908535751,6615184
2573,7.8528278122817445,6620329
2574,7.853216388156072,6625476
2575,7.853604813097837,6630625
2576,7.853993087224244,6635776
2577,7.854381210652365,6640929
2578,7.8547691834991324,6646084
2579,7.8551570058813445,6651241
2580,7.855544677915663,6656400
2581,7.855932199718614,6661561
2582,7.856319571406588,6666724
2583,7.8567067930958405,6671889
2584,7.857093864902493,6677056
2585,7.85748078694253,6682225
2586,7.857867559331803,6687396
2587,7.8582541821860294,6692569
2588,7.858640655620791,6697744
2589,7.859026979751538,6702921
2590,7.859413154693583,6708100
2591,7.85979918056211,6713281
2592,7.860185057472165,6718464
2593,7.860570785538664,6723649
2594,7.860956364876389,6728836
2595,7.861341795599989,6734025
2596,7.86172707782398,6739216
2597,7.862112211662748,6744409
2598,7.862497197230545,6749604
2599,7.8628820346414905,6754801
2600,7.8632667240095735,6760000
2601,7.8636512654486515,6765201
2602,7.86403565907245,6770404
2603,7.864419904994565,6775609
2604,7.86480400332846,6780816
2605,7.865187954187467,6786025
2606,7.8655717576847906,6791236
2607,7.865955413933502,6796449
2608,7.866338923046544,6801664
2609,7.866722285136729,6806881
2610,7.867105500316739,6812100
2611,7.8674885686991285,6817321
2612,7.867871490396322,6822544
2613,7.868254265520613,6827769
2614,7.868636894184167,6832996
2615,7.869019376499023,6838225
2616,7.86940171257709,6843456
2617,7.869783902530146,6848689
2618,7.870165946469845,6853924
2619,7.870547844507712,6859161
2620,7.8709295967551425,6864400
2621,7.8713112033234065,6869641
2622,7.871692664323645,6874884
2623,7.872073979866873,6880129
2624,7.8724551500639794,6885376
2625,7.872836175025724,6890625
2626,7.873217054862741,6895876
2627,7.87359778968554,6901129
2628,7.873978379604501,6906384
2629,7.874358824729881,6911641
2630,7.874739125171811,6916900
2631,7.875119281040293,6922161
2632,7.875499292445208,6927424
2633,7.87587915949631,6932689
2634,7.876258882303226,6937956
2635,7.876638460975463,6943225
2636,7.877017895622398,6948496
2637,7.877397186353287,6953769
2638,7.87777633327726,6959044
2639,7.878155336503324,6964321
2640,7.878534196140362,6969600
2641,7.878912912297133,6974881
2642,7.879291485082271,6980164
2643,7.879669914604289,6985449
2644,7.880048200971577,6990736
2645,7.8804263442924,6996025
2646,7.880804344674901,7001316
2647,7.881182202227102,7006609
2648,7.881559917056899,7011904
2649,7.88193748927207,7017201
2650,7.882314918980268,7022500
2651,7.8826922062890254,7027801
2652,7.883069351305753,7033104
2653,7.88344635413774,7038409
2654,7.8838232148921525,7043716
2655,7.884199933676039,7049025
2656,7.884576510596324,7054336
2657,7.884952945759814,7059649
2658,7.885329239273191,7064964
2659,7.88570539124302,7070281
2660,7.886081401775745,7075600
2661,7.886457270977689,7080921
2662,7.8868329989550565,7086244
2663,7.887208585813932,7091569
2664,7.88758403166028,7096896
2665,7.887959336599945,7102225
2666,7.888334500738654,7107556
2667,7.888709524182015,7112889
2668,7.889084407035514,7118224
2669,7.889459149404524,7123561
2670,7.8898337513942955,7128900
2671,7.890208213109961,7134241
2672,7.890582534656536,7139584
2673,7.890956716138919,7144929
2674,7.891330757661889,7150276
2675,7.891704659330107,7155625
2676,7.892078421248119,7160976
2677,7.892452043520352,7166329
2678,7.8928255262511176,7171684
2679,7.893198869544609,7177041
2680,7.893572073504902,7182400
2681,7.893945138235959,7187761
2682,7.894318063841624,7193124
2683,7.894690850425624,7198489
2684,7.895063498091573,7203856
2685,7.895436006942965,7209225
2686,7.895808377083183,7214596
2687,7.8961806086154915,7219969
2688,7.89655270164304,7225344
2689,7.896924656268864,7230721
2690,7.897296472595885,7236100
2691,7.897668150726906,7241481
2692,7.898039690764619,7246864
2693,7.898411092811599,7252249
2694,7.898782356970309,7257636
2695,7.899153483343097,7263025
2696,7.899524472032198,7268416
2697,7.89989532313973,7273809
2698,7.900266036767701,7279204
2699,7.900636613018005,7284601
2700,7.90100705199242,7290000
2701,7.901377353792616,7295401
2702,7.9017475185201445,7300804
2703,7.902117546276448,7306209
2704,7.902487437162855,7311616
2705,7.902857191280582,7317025
2706,7.903226808730733,7322436
2707,7.903596289614301,7327849
2708,7.903965634032166,7333264
2709,7.904334842085095,7338681
2710,7.904703913873747,7344100
2711,7.905072849498666,7349521
2712,7.905441649060286,7354944
2713,7.905810312658931,7360369
2714,7.906178840394815,7365796
2715,7.906547232368036,7371225
2716,7.906915488678587,7376656
2717,7.907283609426348,7382089
2718,7.907651594711089,7387524
2719,7.908019444632471,7392961
2720,7.908387159290043,7398400
2721,7.908754738783246,7403841
2722,7.909122183211411,7409284
2723,7.909489492673759,7414729
2724,7.909856667269403,7420176
2725,7.9102237070973445,7425625
2726,7.9105906122564775,7431076
2727,7.910957382845589,7436529
2728,7.911324018963353,7441984
2729,7.911690520708339,7447441
2730,7.912056888179006,7452900
2731,7.912423121473705,7458361
2732,7.912789220690681,7463824
2733,7.913155185928068,7469289
2734,7.913521017283895,7474756
2735,7.913886714856082,7480225
2736,7.914252278742441,7485696
2737,7.914617709040679,7491169
2738,7.914983005848394,7496644
2739,7.915348169263078,7502121
2740,7.9157131993821155,7507600
2741,7.916078096302786,7513081
2742,7.91644286012226,7518564
2743,7.916807490937603,7524049
2744,7.917171988845776,7529536
2745,7.917536353943631,7535025
2746,7.917900586327916,7540516
2747,7.918264686095274,7546009
2748,7.91862865334224,7551504
2749,7.918992488165245,7557001
2750,7.919356190660617,7562500
2751,7.919719760924575,7568001
2752,7.920083199053234,7573504
2753,7.920446505142607,7579009
2754,7.9208096792886,7584516
2755,7.9211727215870145,7590025
2756,7.9215356321335495,7595536
2757,7.921898411023797,7601049
2758,7.922261058353247,7606564
2759,7.922623574217286,7612081
2760,7.9229859587111955,7617600
2761,7.923348211930154,7623121
2762,7.923710333969238,7628644
2763,7.924072324923417,7634169
2764,7.92443418488756,7639696
2765,7.9247959139564355,7645225
2766,7.925157512224703,7650756
2767,7.925518979786926,7656289
2768,7.92588031673756,7661824
2769,7.926241523170962,7667361
2770,7.926602599181384,7672900
2771,7.9269635448629785,7678441
2772,7.927324360309794,7683984
2773,7.927685045615778,7689529
2774,7.928045600874777,7695076
2775,7.928406026180535,7700625
2776,7.9287663216266955,7706176
2777,7.9291264873067995,7711729
2778,7.9294865233142895,7717284
2779,7.929846429742503,7722841
2780,7.930206206684683,7728400
2781,7.930565854233965,7733961
2782,7.930925372483388,7739524
2783,7.931284761525891,7745089
2784,7.931644021454311,7750656
2785,7.932003152361385,7756225
2786,7.932362154339751,7761796
2787,7.932721027481948,7767369
2788,7.933079771880415,7772944
2789,7.933438387627489,7778521
2790,7.933796874815411,7784100
2791,7.934155233536322,7789681
2792,7.934513463882263,7795264
2793,7.934871565945177,7800849
2794,7.935229539816907,7806436
2795,7.9355873855892,7812025
2796,7.935945103353701,7817616
2797,7.936302693201959,7823209
2798,7.936660155225426,7828804
2799,7.937017489515454,7834401
2800,7.937374696163295,7840000
2801,7.937731775260109,7845601
2802,7.938088726896952,7851204
2803,7.938445551164788,7856809
2804,7.938802248154481,7862416
2805,7.9391588179567965,7868025
2806,7.939515260662406,7873636
2807,7.939871576361883,7879249
2808,7.940227765145702,7884864
2809,7.940583827104244,7890481
2810,7.940939762327791,7896100
2811,7.941295570906532,7901721
2812,7.941651252930556,7907344
2813,7.9420068084898565,7912969
2814,7.942362237674335,7918596
2815,7.942717540573791,7924225
2816,7.943072717277933,7929856
2817,7.943427767876373,7935489
2818,7.943782692458625,7941124
2819,7.9441374911141125,7946761
2820,7.944492163932159,7952400
2821,7.944846711001996,7958041
2822,7.945201132412759,7963684
2823,7.945555428253489,7969329
2824,7.945909598613133,7974976
2825,7.946263643580541,7980625
2826,7.946617563244473,7986276
2827,7.946971357693591,7991929
2828,7.947325027016463,7997584
2829,7.947678571301568,8003241
2830,7.948031990637284,8008900
2831,7.9483852851118995,8014561
2832,7.94873845481361,8020224
2833,7.949091499830517,8025889
2834,7.949444420250626,8031556
2835,7.949797216161852,8037225
2836,7.950149887652018,8042896
2837,7.950502434808851,8048569
2838,7.950854857719988,8054244
2839,7.951207156472972,8059921
2840,7.951559331155252,8065600
2841,7.951911381854188,8071281
2842,7.952263308657046,8076964
2843,7.952615111651,8082649
2844,7.952966790923131,8088336
2845,7.953318346560431,8094025
2846,7.953669778649798,8099716
2847,7.954021087278037,8105409
2848,7.954372272531867,8111104
2849,7.954723334497908,8116801
2850,7.955074273262696,8122500
2851,7.955425088912672,8128201
2852,7.955775781534187,8133904
2853,7.9561263512135,8139609
2854,7.956476798036782,8145316
2855,7.956827122090111,8151025
2856,7.957177323459475,8156736
2857,7.957527402230773,8162449
2858,7.957877358489813,8168164
2859,7.958227192322312,8173881
2860,7.958576903813898,8179600
2861,7.95892649305011,8185321
2862,7.959275960116396,8191044
2863,7.959625305098115,8196769
2864,7.9599745280805365,8202496
2865,7.9603236291488395,8208225
2866,7.960672608388117,8213956
2867,7.96102146588337,8219689
2868,7.961370201719511,8225424
2869,7.9617188159813645,8231161
2870,7.962067308753666,8236900
2871,7.962415680121064,8242641
2872,7.962763930168115,8248384
2873,7.96311205897929,8254129
2874,7.96346006663897,8259876
2875,7.963807953231451,8265625
2876,7.964155718840937,8271376
2877,7.964503363551548,8277129
2878,7.964850887447313,8282884
2879,7.965198290612176,8288641
2880,7.965545573129992,8294400
2881,7.9658927350845286,8300161
2882,7.966239776559467,8305924
2883,7.9665866976384025,8311689
2884,7.96693349840484,8317456
2885,7.9672801789422,8323225
2886,7.9676267393338165,8328996
2887,7.967973179662935,8334769
2888,7.968319500012717,8340544
2889,7.968665700466235,8346321
2890,7.969011781106478,8352100
2891,7.969357742016346,8357881
2892,7.969703583278656,8363664
2893,7.970049304976135,8369449
2894,7.970394907191429,8375236
2895,7.970740390007095,8381025
2896,7.971085753505607,8386816
2897,7.9714309977693505,8392609
2898,7.971776122880628,8398404
2899,7.972121128921655,8404201
2900,7.9724660159745655,8410000
2901,7.972810784121404,8415801
2902,7.973155433444133,8421604
2903,7.97349996402463,8427409
2904,7.973844375944687,8433216
2905,7.974188669286011,8439025
2906,7.974532844130228,8444836
2907,7.9748769005588755,8450649
2908,7.97522083865341,8456464
2909,7.975564658495202,8462281
2910,7.975908360165538,8468100
2911,7.976251943745623,8473921
2912,7.976595409316577,8479744
2913,7.976938756959434,8485569
2914,7.97728198675515,8491396
2915,7.977625098784593,8497225
2916,7.977968093128549,8503056
2917,7.978310969867722,8508889
2918,7.978653729082731,8514724
2919,7.978996370854115,8520561
2920,7.979338895262328,8526400
2921,7.979681302387741,8532241
2922,7.980023592310645,8538084
2923,7.980365765111246,8543929
2924,7.980707820869669,8549776
2925,7.981049759665957,8555625
2926,7.98139158158007,8561476
2927,7.9817332866918855,8567329
2928,7.982074875081202,8573184
2929,7.982416346827733,8579041
2930,7.982757702011113,8584900
2931,7.983098940710892,8590761
2932,7.983440063006542,8596624
2933,7.983781068977451,8602489
2934,7.984121958702927,8608356
2935,7.984462732262196,8614225
2936,7.984803389734406,8620096
2937,7.98514393119862,8625969
2938,7.9854843567338225,8631844
2939,7.985824666418917,8637721
2940,7.986164860332727,8643600
2941,7.9865049385539955,8649481
2942,7.9868449011613825,8655364
2943,7.987184748233473,8661249
2944,7.987524479848767,8667136
2945,7.987864096085687,8673025
2946,7.988203597022576,8678916
2947,7.988542982737695,8684809
2948,7.988882253309227,8690704
2949,7.989221408815276,8696601
2950,7.989560449333865,8702500
2951,7.989899374942939,8708401
2952,7.990238185720363,8714304
2953,7.990576881743923,8720209
2954,7.9909154630913255,8726116
2955,7.991253929840199,8732025
2956,7.991592282068092,8737936
2957,7.9919305198524775,8743849
2958,7.992268643270745,8749764
2959,7.99260665240021,8755681
2960,7.992944547318106,8761600
2961,7.993282328101591,8767521
2962,7.993619994827744,8773444
2963,7.993957547573565,8779369
2964,7.994294986415977,8785296
2965,7.994632311431825,8791225
2966,7.994969522697877,8797156
2967,7.995306620290822,8803089
2968,7.995643604287271,8809024
2969,7.99598047476376,8814961
2970,7.996317231796746,8820900
2971,7.9966538754626075,8826841
2972,7.99699040583765,8832784
2973,7.997326822998097,8838729
2974,7.9976631270201,8844676
2975,7.99799931797973,8850625
2976,7.998335395952982,8856576
2977,7.998671361015776,8862529
2978,7.999007213243955,8868484
2979,7.999342952713282,8874441
2980,7.9996785794994505,8880400
2981,8.000014093678072,8886361
2982,8.000349495324684,8892324
2983,8.000684784514748,8898289
2984,8.001019961323651,8904256
2985,8.001355025826703,8910225
2986,8.001689978099135,8916196
2987,8.00202481821611,8922169
2988,8.002359546252707,8928144
2989,8.002694162283937,8934121
2990,8.003028666384733,8940100
2991,8.003363058629947,8946081
2992,8.003697339094368,8952064
2993,8.0040315078527,8958049
2994,8.004365564979574,8964036
2995,8.00469951054955,8970025
2996,8.005033344637111,8976016
2997,8.005367067316664,8982009
2998,8.005700678662542,8988004
2999,8.00603417874901,8994001
3000,8.006367567650246,9000000
3001,8.006700845440367,9006001
3002,8.007034012193408,9012004
3003,8.00736706798333,9018009
3004,8.007700012884026,9024016
3005,8.008032846969307,9030025
3006,8.00836557031292,9036036
3007,8.008698182988528,9042049
3008,8.00903068506973,9048064
3009,8.009363076630045,9054081
3010,8.009695357742922,9060100
3011,8.010027528481734,9066121
3012,8.010359588919783,9072144
3013,8.0106915391303,9078169
3014,8.01102337918644,9084196
3015,8.011355109161286,9090225
3016,8.011686729127847,9096256
3017,8.012018239159062,9102289
3018,8.012349639327795,9108324
3019,8.012680929706839,9114361
3020,8.013012110368916,9120400
3021,8.013343181386672,9126441
3022,8.013674142832684,9132484
3023,8.014004994779459,9138529
3024,8.014335737299424,9144576
3025,8.014666370464942,9150625
3026,8.014996894348302,9156676
3027,8.01532730902172,9162729
3028,8.01565761455734,9168784
3029,8.015987811027237,9174841
3030,8.016317898503415,9180900
3031,8.016647877057803,9186961
3032,8.016977746762262,9193024
3033,8.017307507688582,9199089
3034,8.017637159908478,9205156
3035,8.017966703493599,9211225
3036,8.01829613851552,9217296
3037,8.01862546504575,9223369
3038,8.018954683155718,9229444
3039,8.019283792916793,9235521
3040,8.019612794400267,9241600
3041,8.019941687677365,9247681
3042,8.020270472819238,9253764
3043,8.02059914989697,9259849
3044,8.020927718981577,9265936
3045,8.021256180143997,9272025
3046,8.021584533455107,9278116
3047,8.021912778985708,9284209
3048,8.022240916806537,9290304
3049,8.022568946988255,9296401
3050,8.022896869601457,9302500
3051,8.02322468471667,9308601
3052,8.023552392404348,9314704
3053,8.023879992734878,9320809
3054,8.024207485778577,9326916
3055,8.024534871605695,9333025
3056,8.024862150286411,9339136
3057,8.025189321890835,9345249
3058,8.025516386489008,9351364
3059,8.025843344150903,9357481
3060,8.026170194946426,9363600
3061,8.026496938945412,9369721
3062,8.026823576217629,9375844
3063,8.027150106832774,9381969
3064,8.027476530860483,9388096
3065,8.027802848370312,9394225
3066,8.028129059431759,9400356
3067,8.028455164114252,9406489
3068,8.028781162487148,9412624
3069,8.029107054619736,9418761
3070,8.029432840581244,9424900
3071,8.029758520440822,9431041
3072,8.030084094267563,9437184
3073,8.030409562130485,9443329
3074,8.03073492409854,9449476
3075,8.031060180240619,9455625
3076,8.031385330625534,9461776
3077,8.031710375322042,9467929
3078,8.032035314398824,9474084
3079,8.0323601479245,9480241
3080,8.03268487596762,9486400
3081,8.033009498596668,9492561
3082,8.033334015880062,9498724
3083,8.03365842788615,9504889
3084,8.03398273468322,9511056
3085,8.034306936339489,9517225
3086,8.034631032923107,9523396
3087,8.034955024502159,9529569
3088,8.035278911144667,9535744
3089,8.035602692918582,9541921
3090,8.035926369891792,9548100
3091,8.036249942132116,9554281
3092,8.036573409707312,9560464
3093,8.03689677268507,9566649
3094,8.037220031133012,9572836
3095,8.037543185118697,9579025
3096,8.037866234709618,9585216
3097,8.038189179973203,9591409
3098,8.038512020976814,9597604
3099,8.038834757787749,9603801
3100,8.039157390473237,9610000
3101,8.03947991910045,9616201
3102,8.039802343736485,9622404
3103,8.04012466444838,9628609
3104,8.04044688130311,9634816
3105,8.040768994367578,9641025
3106,8.041091003708633,9647236
3107,8.041412909393047,9653449
3108,8.041734711487537,9659664
3109,8.042056410058754,9665881
3110,8.04237800517328,9672100
3111,8.042699496897637,9678321
3112,8.043020885298283,9684544
3113,8.043342170441608,9690769
3114,8.043663352393944,9696996
3115,8.043984431221553,9703225
3116,8.044305406990638,9709456
3117,8.044626279767337,9715689
3118,8.044947049617722,9721924
3119,8.045267716607803,9728161
3120,8.045588280803528,9734400
3121,8.045908742270779,9740641
3122,8.046229101075378,9746884
3123,8.046549357283078,9753129
3124,8.046869510959576,9759376
3125,8.047189562170502,9765625
3126,8.047509510981422,9771876
3127,8.047829357457841,9778129
3128,8.048149101665201,9784384
3129,8.048468743668883,9790641
3130,8.048788283534199,9796900
3131,8.049107721326406,9803161
3132,8.049427057110695,9809424
3133,8.049746290952191,9815689
3134,8.050065422915965,9821956
3135,8.050384453067021,9828225
3136,8.0507033814703,9834496
3137,8.051022208190679,9840769
3138,8.051340933292979,9847044
3139,8.051659556841953,9853321
3140,8.0519780789023,9859600
3141,8.052296499538647,9865881
3142,8.052614818815567,9872164
3143,8.052933036797567,9878449
3144,8.053251153549096,9884736
3145,8.05356916913454,9891025
3146,8.053887083618223,9897316
3147,8.054204897064407,9903609
3148,8.054522609537294,9909904
3149,8.054840221101024,9916201
3150,8.055157731819678,9922500
3151,8.055475141757274,9928801
3152,8.05579245097777,9935104
3153,8.056109659545061,9941409
3154,8.056426767522984,9947716
3155,8.056743774975313,9954025
3156,8.057060681965766,9960336
3157,8.057377488557991,9966649
3158,8.057694194815587,9972964
3159,8.058010800802085,9979281
3160,8.058327306580958,9985600
3161,8.058643712215618,9991921
3162,8.058960017769417,9998244
3163,8.059276223305648,10004569
3164,8.059592328887545,10010896
3165,8.059908334578276,10017225
3166,8.060224240440958,10023556
3167,8.06054004653864,10029889
3168,8.060855752934316,10036224
3169,8.06117135969092,10042561
3170,8.061486866871327,10048900
3171,8.061802274538348,10055241
3172,8.06211758275474,10061584
3173,8.062432791583195,10067929
3174,8.062747901086354,10074276
3175,8.063062911326792,10080625
3176,8.063377822367027,10086976
3177,8.063692634269517,10093329
3178,8.064007347096661,10099684
3179,8.064321960910803,10106041
3180,8.064636475774222,10112400
3181,8.064950891749143,10118761
3182,8.065265208897733,10125124
3183,8.065579427282092,10131489
3184,8.065893546964274,10137856
3185,8.066207568006265,10144225
3186,8.066521490469993,10150596
3187,8.066835314417336,10156969
3188,8.067149039910106,10163344
3189,8.067462667010057,10169721
3190,8.06777619577889,10176100
3191,8.068089626278244,10182481
3192,8.068402958569699,10188864
3193,8.068716192714781,10195249
3194,8.069029328774958,10201636
3195,8.069342366811636,10208025
3196,8.069655306886165,10214416
3197,8.069968149059841,10220809
3198,8.0702808933939,10227204
3199,8.070593539949519,10233601
3200,8.070906088787819,10240000
3201,8.071218539969863,10246401
3202,8.07153089355666,10252804
3203,8.071843149609158,10259209
3204,8.07215530818825,10265616
3205,8.07246736935477,10272025
3206,8.072779333169498,10278436
3207,8.073091199693154,10284849
3208,8.073402968986406,10291264
3209,8.073714641109857,10297681
3210,8.07402621612406,10304100
3211,8.074337694089515,10310521
3212,8.074649075066652,10316944
3213,8.074960359115858,10323369
3214,8.075271546297458,10329796
3215,8.07558263667172,10336225
3216,8.075893630298857,10342656
