column_a,column_b,column_c
1983,7.592366128519796,3932289
1985,7.59337419312129,3940225
1987,7.594381242551817,3948169
1989,7.5953872788539725,3956121
1991,7.596392304064196,3964081
1993,7.597396320212795,3972049
1995,7.598399329323964,3980025
1997,7.599401333415815,3988009
1999,7.6004023345004,3996001
2001,7.601402334583733,4004001
2003,7.602401335665818,4012009
2005,7.60339933974067,4020025
2007,7.604396348796338,4028049
2009,7.605392364814935,4036081
2011,7.606387389772652,4044121
2013,7.607381425639791,4052169
2015,7.608374474380783,4060225
2017,7.6093665379542115,4068289
2019,7.610357618312838,4076361
2021,7.611347717403621,4084441
2023,7.612336837167746,4092529
2025,7.613324979540639,4100625
2027,7.614312146452,4108729
2029,7.615298339825815,4116841
2031,7.616283561580385,4124961
2033,7.617267813628347,4133089
2035,7.618251097876695,4141225
2037,7.619233416226805,4149369
2039,7.620214770574455,4157521
2041,7.621195162809845,4165681
2043,7.622174594817622,4173849
2045,7.623153068476902,4182025
2047,7.624130585661289,4190209
2049,7.6251071482389,4198401
2051,7.62608275807238,4206601
2053,7.627057417018934,4214809
2055,7.628031126930335,4223025
2057,7.6290038896529575,4231249
2059,7.629975707027789,4239481
2061,7.630946580890459,4247721
2063,7.631916513071252,4255969
2065,7.632885505395133,4264225
2067,7.633853559681768,4272489
2069,7.634820677745543,4280761
2071,7.635786861395585,4289041
2073,7.636752112435779,4297329
2075,7.637716432664798,4305625
2077,7.638679823876112,4313929
2079,7.639642287858013,4322241
2081,7.640603826393634,4330561
2083,7.641564441260972,4338889
2085,7.642524134232902,4347225
2087,7.643482907077201,4355569
2089,7.644440761556566,4363921
2091,7.645397699428633,4372281
2093,7.646353722445999,4380649
2095,7.647308832356238,4389025
2097,7.64826303090192,4397409
2099,7.649216319820633,4405801
2101,7.650168700845001,4414201
2103,7.6511201757027,4422609
2105,7.652070746116482,4431025
2107,7.653020413804189,4439449
2109,7.653969180478774,4447881
2111,7.65491704784832,4456321
2113,7.655864017616056,4464769
2115,7.656810091480378,4473225
2117,7.6577552711348655,4481689
2119,7.6586995582682995,4490161
2121,7.659642954564682,4498641
2123,7.660585461703256,4507129
2125,7.661527081358517,4515625
2127,7.6624678152002375,4524129
2129,7.663407664893479,4532641
2131,7.664346632098617,4541161
2133,7.665284718471351,4549689
2135,7.666221925662725,4558225
2137,7.667158255319148,4566769
2139,7.668093709082406,4575321
2141,7.669028288589683,4583881
2143,7.669961995473577,4592449
2145,7.6708948313621175,4601025
2147,7.671826797878781,4609609
2149,7.67275789664251,4618201
2151,7.67368812926773,4626801
2153,7.674617497364363,4635409
2155,7.675546002537848,4644025
2157,7.676473646389156,4652649
2159,7.677400430514807,4661281
2161,7.6783263565068856,4669921
2163,7.679251425953058,4678569
2165,7.68017564043659,4687225
2167,7.681099001536359,4695889
2169,7.682021510826875,4704561
2171,7.682943169878292,4713241
2173,7.6838639802564295,4721929
2175,7.684783943522785,4730625
2177,7.685703061234547,4739329
2179,7.68662133494462,4748041
2181,7.687538766201629,4756761
2183,7.688455356549944,4765489
2185,7.68937110752969,4774225
2187,7.690286020676768,4782969
2189,7.691200097522863,4791721
2191,7.692113339595466,4800481
2193,7.693025748417888,4809249
2195,7.693937325509272,4818025
2197,7.69484807238461,4826809
2199,7.695757990554761,4835601
2201,7.696667081526462,4844401
2203,7.697575346802343,4853209
2205,7.6984827878809465,4862025
2207,7.699389406256737,4870849
2209,7.700295203420117,4879681
2211,7.701200180857446,4888521
2213,7.70210434005105,4897369
2215,7.703007682479236,4906225
2217,7.7039102096163115,4915089
2219,7.704811922932594,4923961
2221,7.7057128238944275,4932841
2223,7.706612913964197,4941729
2225,7.707512194600341,4950625
2227,7.708410667257367,4959529
2229,7.709308333385869,4968441
2231,7.7102051944325325,4977361
2233,7.711101251840158,4986289
2235,7.711996507047669,4995225
2237,7.71289096149013,5004169
2239,7.713784616598755,5013121
2241,7.714677473800927,5022081
2243,7.715569534520208,5031049
2245,7.716460800176355,5040025
2247,7.717351272185329,5049009
2249,7.718240951959316,5058001
2251,7.719129840906732,5067001
2253,7.720017940432244,5076009
2255,7.720905251936779,5085025
2257,7.721791776817535,5094049
2259,7.7226775164680035,5103081
2261,7.72356247227797,5112121
2263,7.724446645633537,5121169
2265,7.725330037917135,5130225
2267,7.726212650507529,5139289
2269,7.727094484779841,5148361
2271,7.7279755421055585,5157441
2273,7.728855823852543,5166529
2275,7.729735331385051,5175625
2277,7.7306140660637395,5184729
2279,7.731492029245684,5193841
2281,7.732369222284388,5202961
2283,7.733245646529795,5212089
2285,7.734121303328305,5221225
2287,7.734996194022781,5230369
2289,7.735870319952567,5239521
2291,7.736743682453495,5248681
2293,7.737616282857904,5257849
2295,7.738488122494646,5267025
2297,7.739359202689098,5276209
2299,7.740229524763182,5285401
2301,7.741099090035366,5294601
2303,7.741967899820685,5303809
2305,7.742835955430749,5313025
2307,7.7437032581737535,5322249
2309,7.744569809354496,5331481
2311,7.745435610274381,5340721
2313,7.746300662231439,5349969
2315,7.747164966520335,5359225
2317,7.748028524432376,5368489
2319,7.7488913372555315,5377761
2321,7.749753406274437,5387041
2323,7.750614732770409,5396329
2325,7.751475318021456,5405625
2327,7.752335163302292,5414929
2329,7.753194269884341,5424241
2331,7.754052639035757,5433561
2333,7.75491027202143,5442889
2335,7.755767170102998,5452225
2337,7.756623334538858,5461569
2339,7.757478766584179,5470921
2341,7.75833346749091,5480281
2343,7.759187438507795,5489649
2345,7.76004068088038,5499025
2347,7.760893195851024,5508409
2349,7.761744984658913,5517801
2351,7.762596048540069,5527201
2353,7.763446388727362,5536609
2355,7.764296006450518,5546025
2357,7.7651449029361315,5555449
2359,7.765993079407675,5564881
2361,7.766840537085513,5574321
2363,7.767687277186908,5583769
2365,7.768533300926033,5593225
2367,7.769378609513984,5602689
2369,7.7702232041587855,5612161
2371,7.771067086065406,5621641
2373,7.771910256435763,5631129
2375,7.772752716468742,5640625
2377,7.773594467360194,5650129
2379,7.774435510302958,5659641
2381,7.7752758464868625,5669161
2383,7.776115477098742,5678689
2385,7.776954403322442,5688225
2387,7.77779262633883,5697769
2389,7.77863014732581,5707321
2391,7.779466967458324,5716881
2393,7.780303087908373,5726449
2395,7.781138509845015,5736025
2397,7.781973234434385,5745609
2399,7.782807262839695,5755201
2401,7.783640596221253,5764801
2403,7.784473235736469,5774409
2405,7.785305182539862,5784025
2407,7.786136437783072,5793649
2409,7.786967002614872,5803281
2411,7.787796878181171,5812921
2413,7.7886260656250315,5822569
2415,7.789454566086673,5832225
2417,7.790282380703483,5841889
2419,7.791109510610028,5851561
2421,7.791935956938058,5861241
2423,7.792761720816526,5870929
2425,7.793586803371584,5880625
2427,7.794411205726601,5890329
2429,7.795234929002173,5900041
2431,7.796057974316123,5909761
2433,7.796880342783522,5919489
2435,7.79770203551669,5929225
2437,7.798523053625206,5938969
2439,7.79934339821592,5948721
2441,7.80016307039296,5958481
2443,7.8009820712577405,5968249
2445,7.801800401908973,5978025
2447,7.802618063442671,5987809
2449,7.803435056952168,5997601
2451,7.804251383528112,6007401
2453,7.8050670442584895,6017209
2455,7.805882040228621,6027025
2457,7.806696372521179,6036849
2459,7.807510042216193,6046681
2461,7.8083230503910555,6056521
2463,7.809135398120538,6066369
2465,7.80994708647679,6076225
2467,7.810758116529357,6086089
2469,7.81156848934518,6095961
2471,7.81237820598861,6105841
2473,7.813187267521416,6115729
2475,7.813995675002791,6125625
2477,7.814803429489359,6135529
2479,7.8156105320351905,6145441
2481,7.816416983691801,6155361
2483,7.817222785508166,6165289
2485,7.818027938530729,6175225
2487,7.818832443803404,6185169
2489,7.819636302367592,6195121
2491,7.820439515262181,6205081
2493,7.821242083523558,6215049
2495,7.822044008185619,6225025
2497,7.822845290279774,6235009
2499,7.823645930834952,6245001
2501,7.824445930877619,6255001
2503,7.8252452914317745,6265009
2505,7.826044013518965,6275025
2507,7.826842098158293,6285049
2509,7.827639546366422,6295081
2511,7.828436359157585,6305121
2513,7.829232537543592,6315169
2515,7.83002808253384,6325225
2517,7.830822995135316,6335289
2519,7.831617276352611,6345361
2521,7.83241092718792,6355441
2523,7.833203948641057,6365529
2525,7.83399634170946,6375625
2527,7.834788107388194,6385729
2529,7.835579246669965,6395841
2531,7.836369760545124,6405961
2533,7.837159650001675,6416089
2535,7.837948916025283,6426225
2537,7.838737559599282,6436369
2539,7.839525581704678,6446521
2541,7.840312983320164,6456681
2543,7.841099765422119,6466849
2545,7.841885928984623,6477025
2547,7.842671474979457,6487209
2549,7.8434564043761155,6497401
2551,7.844240718141811,6507601
2553,7.845024417241484,6517809
2555,7.845807502637805,6528025
2557,7.846589975291186,6538249
2559,7.847371836159788,6548481
2561,7.848153086199526,6558721
2563,7.848933726364071,6568969
2565,7.84971375760487,6579225
2567,7.8504931808711405,6589489
2569,7.851271997109883,6599761
2571,7.852050207265889,6610041
2573,7.8528278122817445,6620329
2575,7.853604813097837,6630625
2577,7.854381210652365,6640929
2579,7.8551570058813445,6651241
2581,7.855932199718614,6661561
2583,7.8567067930958405,6671889
2585,7.85748078694253,6682225
2587,7.8582541821860294,6692569
2589,7.859026979751538,6702921
2591,7.85979918056211,6713281
2593,7.860570785538664,6723649
2595,7.861341795599989,6734025
2597,7.862112211662748,6744409
2599,7.8628820346414905,6754801
2601,7.8636512654486515,6765201
2603,7.864419904994565,6775609
2605,7.865187954187467,6786025
2607,7.865955413933502,6796449
2609,7.866722285136729,6806881
2611,7.8674885686991285,6817321
2613,7.868254265520613,6827769
2615,7.869019376499023,6838225
2617,7.869783902530146,6848689
2619,7.870547844507712,6859161
2621,7.8713112033234065,6869641
2623,7.872073979866873,6880129
2625,7.872836175025724,6890625
2627,7.87359778968554,6901129
2629,7.874358824729881,6911641
2631,7.875119281040293,6922161
2633,7.87587915949631,6932689
2635,7.876638460975463,6943225
2637,7.877397186353287,6953769
2639,7.878155336503324,6964321
2641,7.878912912297133,6974881
2643,7.879669914604289,6985449
2645,7.8804263442924,6996025
2647,7.881182202227102,7006609
2649,7.88193748927207,7017201
2651,7.8826922062890254,7027801
2653,7.88344635413774,7038409
2655,7.884199933676039,7049025
2657,7.884952945759814,7059649
2659,7.88570539124302,7070281
2661,7.886457270977689,7080921
2663,7.887208585813932,7091569
2665,7.887959336599945,7102225
2667,7.888709524182015,7112889
2669,7.889459149404524,7123561
2671,7.890208213109961,7134241
2673,7.890956716138919,7144929
2675,7.891704659330107,7155625
2677,7.892452043520352,7166329
2679,7.893198869544609,7177041
2681,7.893945138235959,7187761
2683,7.894690850425624,7198489
2685,7.895436006942965,7209225
2687,7.8961806086154915,7219969
2689,7.896924656268864,7230721
2691,7.897668150726906,7241481
2693,7.898411092811599,7252249
2695,7.899153483343097,7263025
2697,7.89989532313973,7273809
2699,7.900636613018005,7284601
2701,7.901377353792616,7295401
2703,7.902117546276448,7306209
2705,7.902857191280582,7317025
2707,7.903596289614301,7327849
2709,7.904334842085095,7338681
2711,7.905072849498666,7349521
2713,7.905810312658931,7360369
2715,7.906547232368036,7371225
2717,7.907283609426348,7382089
2719,7.908019444632471,7392961
2721,7.908754738783246,7403841
2723,7.909489492673759,7414729
2725,7.9102237070973445,7425625
2727,7.910957382845589,7436529
2729,7.911690520708339,7447441
2731,7.912423121473705,7458361
2733,7.913155185928068,7469289
2735,7.913886714856082,7480225
2737,7.914617709040679,7491169
2739,7.915348169263078,7502121
2741,7.916078096302786,7513081
2743,7.916807490937603,7524049
2745,7.917536353943631,7535025
2747,7.918264686095274,7546009
2749,7.918992488165245,7557001
2751,7.919719760924575,7568001
2753,7.920446505142607,7579009
2755,7.9211727215870145,7590025
2757,7.921898411023797,7601049
2759,7.922623574217286,7612081
2761,7.923348211930154,7623121
2763,7.924072324923417,7634169
2765,7.9247959139564355,7645225
2767,7.925518979786926,7656289
2769,7.926241523170962,7667361
2771,7.9269635448629785,7678441
2773,7.927685045615778,7689529
2775,7.928406026180535,7700625
2777,7.9291264873067995,7711729
2779,7.929846429742503,7722841
2781,7.930565854233965,7733961
2783,7.931284761525891,7745089
2785,7.932003152361385,7756225
2787,7.932721027481948,7767369
2789,7.933438387627489,7778521
2791,7.934155233536322,7789681
2793,7.934871565945177,7800849
2795,7.9355873855892,7812025
2797,7.936302693201959,7823209
2799,7.937017489515454,7834401
2801,7.937731775260109,7845601
2803,7.938445551164788,7856809
2805,7.9391588179567965,7868025
2807,7.939871576361883,7879249
2809,7.940583827104244,7890481
2811,7.941295570906532,7901721
2813,7.9420068084898565,7912969
2815,7.942717540573791,7924225
2817,7.943427767876373,7935489
2819,7.9441374911141125,7946761
2821,7.944846711001996,7958041
2823,7.945555428253489,7969329
2825,7.946263643580541,7980625
2827,7.946971357693591,7991929
2829,7.947678571301568,8003241
2831,7.9483852851118995,8014561
2833,7.949091499830517,8025889
2835,7.949797216161852,8037225
2837,7.950502434808851,8048569
2839,7.951207156472972,8059921
2841,7.951911381854188,8071281
2843,7.952615111651,8082649
2845,7.953318346560431,8094025
2847,7.954021087278037,8105409
2849,7.954723334497908,8116801
2851,7.955425088912672,8128201
2853,7.9561263512135,8139609
2855,7.956827122090111,8151025
2857,7.957527402230773,8162449
2859,7.958227192322312,8173881
2861,7.95892649305011,8185321
2863,7.959625305098115,8196769
2865,7.9603236291488395,8208225
2867,7.96102146588337,8219689
2869,7.9617188159813645,8231161
2871,7.962415680121064,8242641
2873,7.96311205897929,8254129
2875,7.963807953231451,8265625
2877,7.964503363551548,8277129
2879,7.965198290612176,8288641
2881,7.9658927350845286,8300161
2883,7.9665866976384025,8311689
2885,7.9672801789422,8323225
2887,7.967973179662935,8334769
2889,7.968665700466235,8346321
2891,7.969357742016346,8357881
2893,7.970049304976135,8369449
2895,7.970740390007095,8381025
2897,7.9714309977693505,8392609
2899,7.972121128921655,8404201
2901,7.972810784121404,8415801
2903,7.97349996402463,8427409
2905,7.974188669286011,8439025
2907,7.9748769005588755,8450649
2909,7.975564658495202,8462281
2911,7.976251943745623,8473921
2913,7.976938756959434,8485569
2915,7.977625098784593,8497225
2917,7.978310969867722,8508889
2919,7.978996370854115,8520561
2921,7.979681302387741,8532241
2923,7.980365765111246,8543929
2925,7.981049759665957,8555625
2927,7.9817332866918855,8567329
2929,7.982416346827733,8579041
2931,7.983098940710892,8590761
2933,7.983781068977451,8602489
2935,7.984462732262196,8614225
2937,7.98514393119862,8625969
2939,7.985824666418917,8637721
2941,7.9865049385539955,8649481
2943,7.987184748233473,8661249
2945,7.987864096085687,8673025
2947,7.988542982737695,8684809
2949,7.989221408815276,8696601
2951,7.989899374942939,8708401
2953,7.990576881743923,8720209
2955,7.991253929840199,8732025
2957,7.9919305198524775,8743849
2959,7.99260665240021,8755681
2961,7.993282328101591,8767521
2963,7.993957547573565,8779369
2965,7.994632311431825,8791225
2967,7.995306620290822,8803089
2969,7.99598047476376,8814961
2971,7.9966538754626075,8826841
2973,7.997326822998097,8838729
2975,7.99799931797973,8850625
2977,7.998671361015776,8862529
2979,7.999342952713282,8874441
2981,8.000014093678072,8886361
2983,8.000684784514748,8898289
2985,8.001355025826703,8910225
2987,8.00202481821611,8922169
2989,8.002694162283937,8934121
2991,8.003363058629947,8946081
2993,8.0040315078527,8958049
2995,8.00469951054955,8970025
2997,8.005367067316664,8982009
2999,8.00603417874901,8994001
3001,8.006700845440367,9006001
3003,8.00736706798333,9018009
3005,8.008032846969307,9030025
3007,8.008698182988528,9042049
3009,8.009363076630045,9054081
3011,8.010027528481734,9066121
3013,8.0106915391303,9078169
3015,8.011355109161286,9090225
3017,8.012018239159062,9102289
3019,8.012680929706839,9114361
3021,8.013343181386672,9126441
3023,8.014004994779459,9138529
3025,8.014666370464942,9150625
3027,8.01532730902172,9162729
3029,8.015987811027237,9174841
3031,8.016647877057803,9186961
3033,8.017307507688582,9199089
3035,8.017966703493599,9211225
3037,8.01862546504575,9223369
3039,8.019283792916793,9235521
3041,8.019941687677365,9247681
3043,8.02059914989697,9259849
3045,8.021256180143997,9272025
3047,8.021912778985708,9284209
3049,8.022568946988255,9296401
3051,8.02322468471667,9308601
3053,8.023879992734878,9320809
3055,8.024534871605695,9333025
3057,8.025189321890835,9345249
3059,8.025843344150903,9357481
3061,8.026496938945412,9369721
3063,8.027150106832774,9381969
3065,8.027802848370312,9394225
3067,8.028455164114252,9406489
3069,8.029107054619736,9418761
3071,8.029758520440822,9431041
3073,8.030409562130485,9443329
3075,8.031060180240619,9455625
3077,8.031710375322042,9467929
3079,8.0323601479245,9480241
3081,8.033009498596668,9492561
3083,8.03365842788615,9504889
3085,8.034306936339489,9517225
3087,8.034955024502159,9529569
3089,8.035602692918582,9541921
3091,8.036249942132116,9554281
3093,8.03689677268507,9566649
3095,8.037543185118697,9579025
3097,8.038189179973203,9591409
3099,8.038834757787749,9603801
3101,8.03947991910045,9616201
3103,8.04012466444838,9628609
3105,8.040768994367578,9641025
3107,8.041412909393047,9653449
3109,8.042056410058754,9665881
3111,8.042699496897637,9678321
3113,8.043342170441608,9690769
3115,8.043984431221553,9703225
3117,8.044626279767337,9715689
3119,8.045267716607803,9728161
3121,8.045908742270779,9740641
3123,8.046549357283078,9753129
3125,8.047189562170502,9765625
3127,8.047829357457841,9778129
3129,8.048468743668883,9790641
3131,8.049107721326406,9803161
3133,8.049746290952191,9815689
3135,8.050384453067021,9828225
3137,8.051022208190679,9840769
3139,8.051659556841953,9853321
3141,8.052296499538647,9865881
3143,8.052933036797567,9878449
3145,8.05356916913454,9891025
3147,8.054204897064407,9903609
3149,8.054840221101024,9916201
3151,8.055475141757274,9928801
3153,8.056109659545061,9941409
3155,8.056743774975313,9954025
3157,8.057377488557991,9966649
3159,8.058010800802085,9979281
3161,8.058643712215618,9991921
3163,8.059276223305648,10004569
3165,8.059908334578276,10017225
3167,8.06054004653864,10029889
3169,8.06117135969092,10042561
3171,8.061802274538348,10055241
3173,8.062432791583195,10067929
3175,8.063062911326792,10080625
3177,8.063692634269517,10093329
3179,8.064321960910803,10106041
3181,8.064950891749143,10118761
3183,8.065579427282092,10131489
3185,8.066207568006265,10144225
3187,8.066835314417336,10156969
3189,8.067462667010057,10169721
3191,8.068089626278244,10182481
3193,8.068716192714781,10195249
3195,8.069342366811636,10208025
3197,8.069968149059841,10220809
3199,8.070593539949519,10233601
3201,8.071218539969863,10246401
3203,8.071843149609158,10259209
3205,8.07246736935477,10272025
3207,8.073091199693154,10284849
3209,8.073714641109857,10297681
3211,8.074337694089515,10310521
3213,8.074960359115858,10323369
3215,8.07558263667172,10336225
3217,8.076204527239026,10349089
3219,8.076826031298808,10361961
3221,8.0774471493312,10374841
3223,8.078067881815437,10387729
3225,8.078688229229872,10400625
3227,8.079308192051961,10413529
3229,8.079927770758275,10426441
3231,8.080546965824498,10439361
3233,8.081165777725433,10452289
3235,8.081784206935001,10465225
3237,8.082402253926244,10478169
3239,8.08301991917133,10491121
3241,8.083637203141548,10504081
3243,8.084254106307318,10517049
3245,8.08487062913819,10530025
3247,8.085486772102845,10543009
3249,8.0861025356691,10556001
3251,8.086717920303906,10569001
3253,8.087332926473351,10582009
3255,8.08794755464267,10595025
3257,8.088561805276234,10608049
3259,8.089175678837561,10621081
3261,8.089789175789319,10634121
3263,8.09040229659332,10647169
3265,8.09101504171053,10660225
3267,8.09162741160107,10673289
3269,8.092239406724211,10686361
3271,8.092851027538384,10699441
3273,8.09346227450118,10712529
3275,8.094073148069352,10725625
3277,8.094683648698815,10738729
3279,8.095293776844649,10751841
3281,8.0959035329611,10764961
3283,8.096512917501594,10778089
3285,8.09712193091871,10791225
3287,8.097730573664219,10804369
3289,8.098338846189057,10817521
3291,8.098946748943339,10830681
3293,8.099554282376364,10843849
3295,8.100161446936607,10857025
3297,8.10076824307173,10870209
3299,8.101374671228582,10883401
3301,8.101980731853192,10896601
3303,8.10258642539079,10909809
3305,8.103191752285786,10923025
3307,8.103796712981794,10936249
3309,8.104401307921613,10949481
3311,8.105005537547246,10962721
3313,8.105609402299896,10975969
3315,8.106212902619962,10989225
3317,8.106816038947052,11002489
3319,8.107418811719974,11015761
3321,8.108021221376747,11029041
3323,8.108623268354595,11042329
3325,8.109224953089955,11055625
3327,8.109826276018477,11068929
3329,8.110427237575024,11082241
3331,8.11102783819368,11095561
3333,8.11162807830774,11108889
3335,8.112227958349724,11122225
3337,8.112827478751374,11135569
3339,8.113426639943654,11148921
3341,8.114025442356757,11162281
3343,8.114623886420098,11175649
3345,8.11522197256233,11189025
3347,8.115819701211327,11202409
3349,8.116417072794205,11215801
3351,8.11701408773731,11229201
3353,8.117610746466228,11242609
3355,8.118207049405783,11256025
3357,8.118802996980035,11269449
3359,8.119398589612294,11282881
3361,8.119993827725105,11296321
3363,8.12058871174027,11309769
3365,8.121183242078828,11323225
3367,8.121777419161074,11336689
3369,8.122371243406553,11350161
3371,8.12296471523406,11363641
3373,8.12355783506165,11377129
3375,8.12415060330663,11390625
3377,8.124743020385568,11404129
3379,8.12533508671429,11417641
3381,8.125926802707886,11431161
3383,8.12651816878071,11444689
3385,8.127109185346375,11458225
3387,8.127699852817772,11471769
3389,8.128290171607052,11485321
3391,8.128880142125638,11498881
3393,8.129469764784231,11512449
3395,8.130059039992796,11526025
3397,8.130647968160584,11539609
3399,8.131236549696116,11553201
3401,8.131824785007195,11566801
3403,8.132412674500905,11580409
3405,8.133000218583613,11594025
3407,8.133587417660966,11607649
3409,8.134174272137903,11621281
3411,8.134760782418645,11634921
3413,8.135346948906706,11648569
3415,8.13593277200489,11662225
3417,8.136518252115291,11675889
3419,8.137103389639302,11689561
3421,8.137688184977605,11703241
3423,8.138272638530186,11716929
3425,8.138856750696325,11730625
3427,8.139440521874608,11744329
3429,8.14002395246292,11758041
3431,8.14060704285845,11771761
3433,8.141189793457691,11785489
3435,8.14177220465645,11799225
3437,8.142354276849835,11812969
3439,8.142936010432265,11826721
3441,8.14351740579748,11840481
3443,8.144098463338524,11854249
3445,8.144679183447758,11868025
3447,8.145259566516865,11881809
3449,8.145839612936841,11895601
3451,8.146419323098003,11909401
3453,8.146998697389993,11923209
3455,8.14757773620177,11937025
3457,8.148156439921625,11950849
3459,8.148734808937169,11964681
3461,8.149312843635345,11978521
3463,8.149890544402423,11992369
3465,8.150467911624004,12006225
3467,8.151044945685024,12020089
3469,8.15162164696975,12033961
3471,8.152198015861787,12047841
3473,8.152774052744075,12061729
3475,8.153349757998892,12075625
3477,8.153925132007862,12089529
3479,8.154500175151941,12103441
3481,8.15507488781144,12117361
3483,8.155649270366002,12131289
3485,8.156223323194624,12145225
3487,8.156797046675651,12159169
3489,8.157370441186774,12173121
3491,8.157943507105037,12187081
3493,8.158516244806831,12201049
3495,8.15908865466791,12215025
3497,8.159660737063376,12229009
3499,8.160232492367689,12243001
3501,8.160803920954665,12257001
3503,8.161375023197486,12271009
3505,8.16194579946869,12285025
3507,8.162516250140179,12299049
3509,8.163086375583216,12313081
3511,8.163656176168432,12327121
3513,8.164225652265827,12341169
3515,8.164794804244766,12355225
3517,8.165363632473982,12369289
3519,8.165932137321585,12383361
3521,8.166500319155052,12397441
3523,8.167068178341237,12411529
3525,8.16763571524637,12425625
3527,8.168202930236053,12439729
3529,8.16876982367527,12453841
3531,8.169336395928386,12467961
3533,8.169902647359145,12482089
3535,8.170468578330674,12496225
3537,8.17103418920548,12510369
3539,8.171599480345463,12524521
3541,8.172164452111904,12538681
3543,8.172729104865471,12552849
3545,8.173293438966228,12567025
3547,8.173857454773621,12581209
3549,8.174421152646497,12595401
3551,8.174984532943087,12609601
3553,8.175547596021026,12623809
3555,8.176110342237342,12638025
3557,8.176672771948455,12652249
3559,8.177234885510194,12666481
3561,8.177796683277778,12680721
3563,8.178358165605836,12694969
3565,8.178919332848396,12709225
3567,8.17948018535889,12723489
3569,8.18004072349016,12737761
3571,8.18060094759445,12752041
3573,8.181160858023409,12766329
3575,8.181720455128108,12780625
3577,8.182279739259018,12794929
3579,8.182838710766026,12809241
3581,8.183397369998433,12823561
3583,8.183955717304954,12837889
3585,8.184513753033722,12852225
3587,8.185071477532283,12866569
3589,8.185628891147607,12880921
3591,8.186185994226083,12895281
3593,8.186742787113518,12909649
3595,8.187299270155147,12924025
3597,8.187855443695623,12938409
3599,8.188411308079031,12952801
3601,8.188966863648876,12967201
3603,8.189522110748094,12981609
3605,8.190077049719049,12996025
3607,8.19063168090354,13010449
3609,8.19118600464279,13024881
3611,8.191740021277457,13039321
3613,8.19229373114764,13053769
3615,8.192847134592865,13068225
3617,8.193400231952097,13082689
3619,8.193953023563742,13097161
3621,8.19450550976564,13111641
3623,8.195057690895077,13126129
3625,8.195609567288775,13140625
3627,8.196161139282902,13155129
3629,8.19671240721307,13169641
3631,8.197263371414335,13184161
3633,8.197814032221203,13198689
3635,8.19836438996762,13213225
3637,8.19891444498699,13227769
3639,8.19946419761216,13242321
3641,8.200013648175434,13256881
3643,8.200562797008564,13271449
3645,8.201111644442758,13286025
3647,8.20166019080868,13300609
3649,8.202208436436448,13315201
3651,8.202756381655638,13329801
3653,8.203304026795282,13344409
3655,8.203851372183879,13359025
3657,8.204398418149381,13373649
3659,8.204945165019208,13388281
3661,8.205491613120236,13402921
3663,8.206037762778815,13417569
3665,8.206583614320753,13432225
3667,8.207129168071326,13446889
3669,8.207674424355282,13461561
3671,8.208219383496834,13476241
3673,8.208764045819667,13490929
3675,8.209308411646937,13505625
3677,8.209852481301272,13520329
3679,8.210396255104774,13535041
3681,8.210939733379021,13549761
3683,8.211482916445066,13564489
3685,8.212025804623437,13579225
3687,8.212568398234145,13593969
3689,8.213110697596676,13608721
3691,8.213652703029998,13623481
3693,8.214194414852564,13638249
3695,8.214735833382303,13653025
3697,8.215276958936633,13667809
3699,8.215817791832453,13682601
3701,8.216358332386156,13697401
3703,8.216898580913613,13712209
3705,8.217438537730187,13727025
3707,8.217978203150732,13741849
3709,8.21851757748959,13756681
3711,8.219056661060598,13771521
3713,8.21959545417708,13786369
3715,8.220133957151859,13801225
3717,8.220672170297252,13816089
3719,8.22121009392507,13830961
3721,8.221747728346623,13845841
3723,8.222285073872717,13860729
3725,8.22282213081366,13875625
3727,8.223358899479258,13890529
3729,8.22389538017882,13905441
3731,8.224431573221159,13920361
3733,8.224967478914584,13935289
3735,8.225503097566918,13950225
3737,8.226038429485484,13965169
3739,8.226573474977114,13980121
3741,8.227108234348146,13995081
3743,8.22764270790443,14010049
3745,8.22817689595132,14025025
3747,8.228710798793687,14040009
3749,8.229244416735913,14055001
3751,8.229777750081887,14070001
3753,8.23031079913502,14085009
3755,8.230843564198235,14100025
3757,8.231376045573969,14115049
3759,8.231908243564177,14130081
3761,8.232440158470336,14145121
3763,8.232971790593437,14160169
3765,8.233503140233994,14175225
3767,8.23403420769204,14190289
3769,8.234564993267135,14205361
3771,8.235095497258357,14220441
3773,8.235625719964311,14235529
3775,8.236155661683124,14250625
3777,8.236685322712457,14265729
3779,8.237214703349489,14280841
3781,8.237743803890933,14295961
3783,8.23827262463303,14311089
3785,8.23880116587155,14326225
3787,8.239329427901795,14341369
3789,8.239857411018601,14356521
3791,8.240385115516334,14371681
3793,8.2409125416889,14386849
3795,8.24143968982973,14402025
3797,8.241966560231802,14417209
3799,8.242493153187626,14432401
3801,8.24301946898925,14447601
3803,8.24354550792826,14462809
3805,8.244071270295786,14478025
3807,8.244596756382498,14493249
3809,8.245121966478605,14508481
3811,8.24564690087386,14523721
3813,8.246171559857563,14538969
3815,8.246695943718557,14554225
3817,8.247220052745229,14569489
3819,8.247743887225516,14584761
3821,8.2482674474469,14600041
3823,8.248790733696413,14615329
3825,8.249313746260636,14630625
3827,8.249836485425702,14645929
3829,8.250358951477294,14661241
3831,8.25088114470065,14676561
3833,8.251403065380556,14691889
3835,8.251924713801357,14707225
3837,8.252446090246952,14722569
